"No.","Time","Source","Destination","Protocol","Length","Info"
"6438","84.308478","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6439","84.308478","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6440","84.308478","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6441","84.308478","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6442","84.308478","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6459","84.308478","184.154.115.26","192.168.234.129","SSLv2","1514","Encrypted Data, Continuation Data"
"6460","84.308478","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6461","84.308478","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6462","84.308478","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6463","84.308478","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6464","84.308478","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6465","84.308478","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6466","84.308478","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6467","84.308478","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6468","84.308478","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6469","84.308478","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6470","84.308478","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6471","84.308478","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6472","84.308478","184.154.115.26","192.168.234.129","TLSv1.3","622","Continuation Data"
"6474","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6475","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6476","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6477","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6478","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6479","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6480","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6481","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6482","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6483","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6484","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6485","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6486","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6487","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6488","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6489","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6490","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6491","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6492","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6493","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6494","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6495","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6496","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6497","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6498","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6499","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6500","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6501","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6502","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6503","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6504","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6505","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6506","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6507","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6508","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6509","84.310522","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6511","84.312623","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6512","84.312623","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6513","84.312623","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6514","84.312623","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6515","84.312623","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6516","84.312623","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6517","84.312623","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6518","84.312623","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6519","84.312623","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6520","84.312623","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6521","84.312623","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6522","84.312623","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6523","84.312623","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6524","84.312623","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6525","84.312623","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6526","84.312623","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6528","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6529","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6530","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6531","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6532","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6533","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6534","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6535","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6536","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6537","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6538","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6539","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6540","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6541","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6542","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6543","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6544","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6545","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6546","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6547","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6548","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6549","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6550","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6552","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6553","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6554","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6555","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6556","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6557","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6558","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6559","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6560","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6561","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6562","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6563","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6564","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6565","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6566","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6567","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6568","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6569","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6570","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6571","84.327175","184.154.115.26","192.168.234.129","TLSv1.3","1513","Continuation Data"
"6573","84.327656","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6574","84.327656","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6575","84.327656","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6576","84.327656","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6577","84.327656","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6578","84.327656","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6580","84.327656","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6581","84.327656","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6582","84.327656","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6583","84.327656","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6584","84.327656","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6585","84.327656","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6586","84.327656","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6587","84.327656","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6588","84.327656","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6589","84.327656","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6590","84.327656","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6591","84.327656","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6592","84.327656","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6595","84.328812","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6596","84.328812","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6597","84.328812","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6598","84.328812","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6599","84.328812","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6600","84.328812","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6601","84.328812","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6602","84.328812","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6603","84.328812","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6604","84.328812","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6605","84.328812","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6606","84.328812","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6607","84.328812","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6609","84.328812","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6610","84.328812","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6611","84.328812","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6612","84.328812","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6613","84.328812","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6614","84.328812","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6615","84.328812","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6616","84.328812","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6617","84.328812","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6618","84.328812","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6639","84.331095","184.154.115.26","192.168.234.129","SSLv2","1514","Encrypted Data, Continuation Data"
"6640","84.331095","184.154.115.26","192.168.234.129","TLSv1.3","1349","[TCP Window Full] , Continuation Data"
"6645","84.334179","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
"6646","84.334179","184.154.115.26","192.168.234.129","TLSv1.3","1514","Continuation Data"
